id,timestamp,sat_id,lat,lon,rssi,delta_t,rssi_var,status,label_code,key_used
14,2026-03-28T15:14:38.763614,SAT-ISS-01,49.517011,36.72721,-53.03,2.00682044029236,1.090769,NORMAL_TRAFFIC,0,KEY_ALPHA
15,2026-03-28T15:14:40.766664,SAT-ISS-01,49.477676,36.907867,-52.84,2.00673251681858,1.086601,NORMAL_TRAFFIC,0,KEY_ALPHA
16,2026-03-28T15:14:42.777973,SAT-ISS-01,49.437927,37.088699,-51.83,2.00768921110365,0.427459999999999,NORMAL_TRAFFIC,0,KEY_ALPHA
17,2026-03-28T15:14:44.780399,SAT-ISS-01,49.397947,37.268876,-51.94,2.00763556692335,0.289809,NORMAL_TRAFFIC,0,KEY_ALPHA
18,2026-03-28T15:14:46.782923,SAT-ISS-01,49.357705,37.448552,-49.82,2.00780521498786,0.821329,NORMAL_TRAFFIC,0,KEY_ALPHA
19,2026-03-28T15:14:48.784782,SAT-ISS-01,49.317158,37.627913,-49.81,2.00794553756714,1.340921,NORMAL_TRAFFIC,0,KEY_ALPHA
20,2026-03-28T15:14:50.785975,SAT-ISS-01,49.276326,37.806886,-52.12,2.00760041342841,1.328984,NORMAL_TRAFFIC,0,KEY_ALPHA
21,2026-03-28T15:14:52.788097,SAT-ISS-01,49.235181,37.98559,-53.71,2.00390246179369,1.534436,NORMAL_TRAFFIC,0,KEY_ALPHA
22,2026-03-28T15:14:54.790069,SAT-ISS-01,49.193746,38.163931,-50.62,2.00338530540466,1.69818,NORMAL_TRAFFIC,0,KEY_ALPHA
23,2026-03-28T15:14:56.794976,SAT-ISS-01,49.15192,38.34234,-50.0,2.00347044732836,1.835856,NORMAL_TRAFFIC,0,KEY_ALPHA
24,2026-03-28T15:14:58.796899,SAT-ISS-01,49.109877,38.520082,-51.94,2.00334996647305,1.624941,NORMAL_TRAFFIC,0,KEY_ALPHA
25,2026-03-28T15:15:00.798684,SAT-ISS-01,49.067546,38.69746,-50.57,2.00226778454251,1.463544,NORMAL_TRAFFIC,0,KEY_ALPHA
26,2026-03-28T15:15:02.799742,SAT-ISS-01,49.024901,38.874586,-53.76,2.00211018986172,2.028069,NORMAL_TRAFFIC,0,KEY_ALPHA
27,2026-03-28T15:15:04.801738,SAT-ISS-01,48.981956,39.051405,-50.0,2.00213887956407,2.168525,NORMAL_TRAFFIC,0,KEY_ALPHA
28,2026-03-28T15:15:06.805083,SAT-ISS-01,48.938682,39.228036,-49.96,2.00229981210497,2.130669,NORMAL_TRAFFIC,0,KEY_ALPHA
29,2026-03-28T15:15:08.808373,SAT-ISS-01,48.895122,39.404308,-51.85,2.00251717037625,1.918101,NORMAL_TRAFFIC,0,KEY_ALPHA
30,2026-03-28T15:15:10.810817,SAT-ISS-01,48.85128,39.58021,-51.19,2.00250013669332,1.87188,NORMAL_TRAFFIC,0,KEY_ALPHA
31,2026-03-28T15:15:12.813534,SAT-ISS-01,48.807128,39.75585,-50.09,2.00258413950602,1.349876,NORMAL_TRAFFIC,0,KEY_ALPHA
32,2026-03-28T15:15:14.816540,SAT-ISS-01,48.762731,39.930978,-53.04,2.00253423055013,1.694,NORMAL_TRAFFIC,0,KEY_ALPHA
33,2026-03-28T15:15:16.820323,SAT-ISS-01,48.71796,40.106104,-53.83,2.00261505444845,2.064361,NORMAL_TRAFFIC,0,KEY_ALPHA
34,2026-03-28T15:15:18.821675,SAT-ISS-01,48.672953,40.280687,-50.54,2.0026372273763,2.152001,NORMAL_TRAFFIC,0,KEY_ALPHA
35,2026-03-28T15:15:20.824709,SAT-ISS-01,48.627658,40.454939,-50.23,2.00282218721178,2.224489,NORMAL_TRAFFIC,0,KEY_ALPHA
36,2026-03-28T15:15:22.922022,SAT-ISS-01,48.58049,40.634882,-53.76,2.01504413286845,2.224489,NORMAL_TRAFFIC,0,KEY_ALPHA
37,2026-03-28T15:15:24.944113,SAT-ISS-01,48.533641,40.812109,-50.27,2.01572627491421,2.152804,NORMAL_TRAFFIC,0,KEY_ALPHA
38,2026-03-28T15:15:26.950997,SAT-ISS-01,48.487308,40.985951,-50.49,2.01589115460714,2.017389,NORMAL_TRAFFIC,0,KEY_ALPHA
39,2026-03-28T15:15:28.962379,SAT-ISS-01,48.440644,41.159617,-51.51,2.01687245898777,2.005965,NORMAL_TRAFFIC,0,KEY_ALPHA
40,2026-03-28T15:15:30.965301,SAT-ISS-01,48.393807,41.33253,-53.51,2.01686223347982,2.348861,NORMAL_TRAFFIC,0,KEY_ALPHA
41,2026-03-28T15:15:32.967104,SAT-ISS-01,48.346776,41.504775,-51.58,2.01661237080892,2.060844,NORMAL_TRAFFIC,0,KEY_ALPHA
42,2026-03-28T15:15:34.970157,SAT-ISS-01,48.299449,41.676737,-52.96,2.01665751139323,2.042796,NORMAL_TRAFFIC,0,KEY_ALPHA
43,2026-03-28T15:15:37.016363,SAT-ISS-01,48.250861,41.851882,-51.67,2.0216195318434,1.615116,NORMAL_TRAFFIC,0,KEY_ALPHA
44,2026-03-28T15:15:39.018123,SAT-ISS-01,48.202899,42.023404,-52.45,2.02146898375617,1.518661,NORMAL_TRAFFIC,0,KEY_ALPHA
45,2026-03-28T15:15:41.020657,SAT-ISS-01,48.154715,42.194379,-51.43,2.00923448138767,1.261141,NORMAL_TRAFFIC,0,KEY_ALPHA
46,2026-03-28T15:15:43.023040,SAT-ISS-01,48.106256,42.365004,-54.1,2.00847223069933,1.393741,NORMAL_TRAFFIC,0,KEY_ALPHA
47,2026-03-28T15:15:45.028454,SAT-ISS-01,48.057484,42.535415,-53.53,2.00854060384962,1.224221,NORMAL_TRAFFIC,0,KEY_ALPHA
48,2026-03-28T15:15:47.030837,SAT-ISS-01,48.008453,42.705425,-54.03,2.00759106212192,1.054301,NORMAL_TRAFFIC,0,KEY_ALPHA
49,2026-03-28T15:15:49.033745,SAT-ISS-01,47.959148,42.875085,-53.46,2.00760375128852,0.941396,NORMAL_TRAFFIC,0,KEY_ALPHA
50,2026-03-28T15:15:51.034775,SAT-ISS-01,47.909616,43.044242,-50.63,2.00755977630615,1.320404,NORMAL_TRAFFIC,0,KEY_ALPHA
51,2026-03-28T15:15:53.038450,SAT-ISS-01,47.859759,43.213235,-53.33,2.00760208235847,1.244629,NORMAL_TRAFFIC,0,KEY_ALPHA
52,2026-03-28T15:15:55.041579,SAT-ISS-01,47.809621,43.381911,-51.46,2.0027310318417,1.386829,NORMAL_TRAFFIC,0,KEY_ALPHA
53,2026-03-28T15:15:57.043509,SAT-ISS-01,47.759272,43.550043,-51.16,2.00281397501628,1.506016,NORMAL_TRAFFIC,0,KEY_ALPHA
54,2026-03-28T15:15:59.048737,SAT-ISS-01,47.708568,43.71811,-50.91,2.00312895245022,1.752724,NORMAL_TRAFFIC,0,KEY_ALPHA
55,2026-03-28T15:16:01.055094,SAT-ISS-01,47.65752,43.886076,-54.11,2.0035359064738,1.877076,NORMAL_TRAFFIC,0,KEY_ALPHA
56,2026-03-28T15:16:03.067037,SAT-ISS-01,47.606231,44.053602,-53.11,2.00436385472616,1.682541,NORMAL_TRAFFIC,0,KEY_ALPHA
57,2026-03-28T15:16:05.073211,SAT-ISS-01,47.554579,44.221087,-53.29,2.00485081142849,1.641789,NORMAL_TRAFFIC,0,KEY_ALPHA
58,2026-03-28T15:16:07.076617,SAT-ISS-01,47.502793,44.387793,-54.53,2.0057073964013,1.812389,NORMAL_TRAFFIC,0,KEY_ALPHA
59,2026-03-28T15:16:09.086658,SAT-ISS-01,47.450585,44.554645,-52.81,2.00594369570414,1.738484,NORMAL_TRAFFIC,0,KEY_ALPHA
60,2026-03-28T15:16:11.094785,SAT-ISS-01,47.398202,44.720863,-52.68,2.0062501695421,1.336069,NORMAL_TRAFFIC,0,KEY_ALPHA
61,2026-03-28T15:16:13.105076,SAT-ISS-01,47.345611,44.88655,-51.17,2.00708712471856,1.500661,NORMAL_TRAFFIC,0,KEY_ALPHA
62,2026-03-28T15:16:15.109242,SAT-ISS-01,47.292641,45.052255,-52.2,2.00749071439107,1.392621,NORMAL_TRAFFIC,0,KEY_ALPHA
63,2026-03-28T15:16:17.115484,SAT-ISS-01,47.23947,45.217414,-52.6,2.00742485788133,1.165389,NORMAL_TRAFFIC,0,KEY_ALPHA
64,2026-03-28T15:16:19.119572,SAT-ISS-01,47.186108,45.382005,-51.24,2.00725875960456,1.054344,NORMAL_TRAFFIC,0,KEY_ALPHA
65,2026-03-28T15:16:21.122902,SAT-ISS-01,47.13246,45.546331,-54.52,2.00615074899462,1.179025,NORMAL_TRAFFIC,0,KEY_ALPHA
66,2026-03-28T15:16:23.123961,SAT-ISS-01,47.078636,45.71005,-51.22,2.00547851456536,1.389004,NORMAL_TRAFFIC,0,KEY_ALPHA
67,2026-03-28T15:16:25.132684,SAT-ISS-01,47.024373,45.873971,-51.17,2.00529403156704,1.511964,NORMAL_TRAFFIC,0,KEY_ALPHA
68,2026-03-28T15:16:27.136057,SAT-ISS-01,46.970012,46.03706,-54.9,2.00525916947259,1.680869,NORMAL_TRAFFIC,0,KEY_ALPHA
69,2026-03-28T15:16:29.137903,SAT-ISS-01,46.915411,46.199754,-55.02,2.00479078292847,2.279116,NORMAL_TRAFFIC,0,KEY_ALPHA
70,2026-03-28T15:16:31.147875,SAT-ISS-01,46.860404,46.362544,-51.3,2.00473965538873,2.448304,NORMAL_TRAFFIC,0,KEY_ALPHA
71,2026-03-28T15:16:33.161887,SAT-ISS-01,46.805094,46.525124,-54.98,2.00578994221158,2.715385,NORMAL_TRAFFIC,0,KEY_ALPHA
72,2026-03-28T15:16:35.168955,SAT-ISS-01,46.74943,46.687642,-52.22,2.00595312648349,2.712561,NORMAL_TRAFFIC,0,KEY_ALPHA
73,2026-03-28T15:16:37.171619,SAT-ISS-01,46.693745,46.849133,-54.92,2.00573060247633,3.049889,NORMAL_TRAFFIC,0,KEY_ALPHA
74,2026-03-28T15:16:39.179975,SAT-ISS-01,46.63788,47.010066,-53.93,2.00633205307855,2.674096,NORMAL_TRAFFIC,0,KEY_ALPHA
75,2026-03-28T15:16:41.189243,SAT-ISS-01,46.581499,47.171411,-54.02,2.00727823045519,2.586396,NORMAL_TRAFFIC,0,KEY_ALPHA
76,2026-03-28T15:16:43.191524,SAT-ISS-01,46.525001,47.332025,-53.2,2.00655052396986,2.088624,NORMAL_TRAFFIC,0,KEY_ALPHA
77,2026-03-28T15:16:45.196027,SAT-ISS-01,46.468345,47.492027,-53.56,2.00667982631259,1.457425,NORMAL_TRAFFIC,0,KEY_ALPHA
78,2026-03-28T15:16:47.204203,SAT-ISS-01,46.41139,47.651826,-54.96,2.0073660214742,1.470889,NORMAL_TRAFFIC,0,KEY_ALPHA
79,2026-03-28T15:16:49.206554,SAT-ISS-01,46.354157,47.811361,-55.44,2.0065197414822,1.588321,NORMAL_TRAFFIC,0,KEY_ALPHA
80,2026-03-28T15:16:51.217172,SAT-ISS-01,46.296696,47.970495,-53.19,2.00602814886305,0.944775999999999,NORMAL_TRAFFIC,0,KEY_ALPHA
81,2026-03-28T15:16:53.230055,SAT-ISS-01,46.238892,48.129549,-52.36,2.00678284962972,1.07106,NORMAL_TRAFFIC,0,KEY_ALPHA
82,2026-03-28T15:16:55.232557,SAT-ISS-01,46.180763,48.288469,-52.01,2.0067540274726,1.140549,NORMAL_TRAFFIC,0,KEY_ALPHA
83,2026-03-28T15:16:57.239921,SAT-ISS-01,46.122514,48.446698,-52.21,2.00667058096992,1.172256,NORMAL_TRAFFIC,0,KEY_ALPHA
84,2026-03-28T15:16:59.244834,SAT-ISS-01,46.06408,48.604421,-55.56,2.00620426072015,1.555469,NORMAL_TRAFFIC,0,KEY_ALPHA
85,2026-03-28T15:17:01.247622,SAT-ISS-01,46.005474,48.761609,-52.95,2.00622410244412,1.579544,NORMAL_TRAFFIC,0,KEY_ALPHA
86,2026-03-28T15:17:03.250312,SAT-ISS-01,45.946657,48.918373,-52.66,2.00603002972073,1.64294,NORMAL_TRAFFIC,0,KEY_ALPHA
87,2026-03-28T15:17:05.252024,SAT-ISS-01,45.887596,49.074801,-54.22,2.00530083974202,1.691384,NORMAL_TRAFFIC,0,KEY_ALPHA
88,2026-03-28T15:17:07.255319,SAT-ISS-01,45.828258,49.230986,-52.43,2.00543257925245,1.557041,NORMAL_TRAFFIC,0,KEY_ALPHA
89,2026-03-28T15:17:09.260815,SAT-ISS-01,45.768753,49.386639,-55.63,2.00488053427802,1.641496,NORMAL_TRAFFIC,0,KEY_ALPHA
90,2026-03-28T15:17:11.265859,SAT-ISS-01,45.708792,49.542515,-52.81,2.00397091441684,1.664524,NORMAL_TRAFFIC,0,KEY_ALPHA
91,2026-03-28T15:17:13.268039,SAT-ISS-01,45.648774,49.69758,-54.7,2.00392980045742,1.724896,NORMAL_TRAFFIC,0,KEY_ALPHA
92,2026-03-28T15:17:15.270668,SAT-ISS-01,45.588514,49.852316,-55.75,2.00339735878838,1.855796,NORMAL_TRAFFIC,0,KEY_ALPHA
93,2026-03-28T15:17:17.272633,SAT-ISS-01,45.528052,50.006627,-54.07,2.00411052174038,1.541456,NORMAL_TRAFFIC,0,KEY_ALPHA
94,2026-03-28T15:17:19.274028,SAT-ISS-01,45.46739,50.160511,-53.05,2.00293281343248,1.364501,NORMAL_TRAFFIC,0,KEY_ALPHA
95,2026-03-28T15:17:21.282516,SAT-ISS-01,45.406277,50.314599,-56.02,2.00383403566149,1.674264,NORMAL_TRAFFIC,0,KEY_ALPHA
96,2026-03-28T15:17:23.285811,SAT-ISS-01,45.345078,50.467977,-53.94,2.00386961301168,1.444376,NORMAL_TRAFFIC,0,KEY_ALPHA
97,2026-03-28T15:17:25.295403,SAT-ISS-01,45.283617,50.621088,-54.05,2.00456428527832,1.448405,NORMAL_TRAFFIC,0,KEY_ALPHA
98,2026-03-28T15:17:27.299135,SAT-ISS-01,45.221839,50.77407,-53.77,2.00430803828769,1.123589,NORMAL_TRAFFIC,0,KEY_ALPHA
99,2026-03-28T15:17:29.302379,SAT-ISS-01,45.159937,50.926449,-53.52,2.0040536986457,0.996356000000001,NORMAL_TRAFFIC,0,KEY_ALPHA
100,2026-03-28T15:17:31.306964,SAT-ISS-01,45.097758,51.078605,-56.04,2.00434271494548,1.058049,NORMAL_TRAFFIC,0,KEY_ALPHA
101,2026-03-28T15:17:33.319201,SAT-ISS-01,45.035183,51.230825,-53.02,2.00540722741021,1.241841,NORMAL_TRAFFIC,0,KEY_ALPHA
102,2026-03-28T15:17:35.326328,SAT-ISS-01,44.972513,51.382381,-53.97,2.00499063067966,1.018985,NORMAL_TRAFFIC,0,KEY_ALPHA
103,2026-03-28T15:17:37.443001,SAT-ISS-01,44.907286,51.539178,-56.27,2.01878762245178,1.421585,NORMAL_TRAFFIC,0,KEY_ALPHA
104,2026-03-28T15:17:39.445451,SAT-ISS-01,44.843142,51.692454,-55.79,2.01786284976535,1.376649,NORMAL_TRAFFIC,0,KEY_ALPHA
105,2026-03-28T15:17:41.451593,SAT-ISS-01,44.779902,51.842686,-56.55,2.0183171166314,1.548316,NORMAL_TRAFFIC,0,KEY_ALPHA
106,2026-03-28T15:17:43.468094,SAT-ISS-01,44.716168,51.993216,-53.71,2.01932578616672,1.587669,NORMAL_TRAFFIC,0,KEY_ALPHA
107,2026-03-28T15:17:45.486004,SAT-ISS-01,44.652045,52.143793,-55.35,2.02067515585158,1.578829,NORMAL_TRAFFIC,0,KEY_ALPHA
108,2026-03-28T15:17:47.487719,SAT-ISS-01,44.587931,52.293483,-56.7,2.02059110005697,1.748476,NORMAL_TRAFFIC,0,KEY_ALPHA
109,2026-03-28T15:17:49.498422,SAT-ISS-01,44.523772,52.442421,-56.22,2.02127673890856,1.555696,NORMAL_TRAFFIC,0,KEY_ALPHA
110,2026-03-28T15:17:51.506941,SAT-ISS-01,44.459181,52.591513,-55.98,2.02089275254144,1.547884,NORMAL_TRAFFIC,0,KEY_ALPHA
111,2026-03-28T15:17:53.514352,SAT-ISS-01,44.394573,52.7398,-55.69,2.02082363764445,0.942061,NORMAL_TRAFFIC,0,KEY_ALPHA
112,2026-03-28T15:17:55.534922,SAT-ISS-01,44.329096,52.88923,-55.47,2.01021869977315,0.648661,NORMAL_TRAFFIC,0,KEY_ALPHA
113,2026-03-28T15:17:57.539181,SAT-ISS-01,44.264087,53.036758,-53.46,2.01045399241977,1.079996,NORMAL_TRAFFIC,0,KEY_ALPHA
114,2026-03-28T15:17:59.550300,SAT-ISS-01,44.198723,53.184261,-55.98,2.01097589068943,1.094569,NORMAL_TRAFFIC,0,KEY_ALPHA
115,2026-03-28T15:18:01.555064,SAT-ISS-01,44.13317,53.331369,-54.24,2.00954800181919,1.0948,NORMAL_TRAFFIC,0,KEY_ALPHA
116,2026-03-28T15:18:03.573179,SAT-ISS-01,44.067331,53.478296,-56.93,2.00969788763258,1.016876,NORMAL_TRAFFIC,0,KEY_ALPHA
117,2026-03-28T15:18:05.578434,SAT-ISS-01,44.00128,53.624884,-54.81,2.01031380229526,1.070336,NORMAL_TRAFFIC,0,KEY_ALPHA
118,2026-03-28T15:18:07.582215,SAT-ISS-01,43.935113,53.77092,-57.25,2.00929148991903,1.224281,NORMAL_TRAFFIC,0,KEY_ALPHA
119,2026-03-28T15:18:09.583829,SAT-ISS-01,43.868904,53.916249,-57.41,2.00848627090454,1.498576,NORMAL_TRAFFIC,0,KEY_ALPHA
120,2026-03-28T15:18:11.586425,SAT-ISS-01,43.802526,54.061156,-54.58,2.00800969865587,1.602736,NORMAL_TRAFFIC,0,KEY_ALPHA
121,2026-03-28T15:18:13.595323,SAT-ISS-01,43.73568,54.206291,-54.76,2.00673381487528,1.660489,NORMAL_TRAFFIC,0,KEY_ALPHA
122,2026-03-28T15:18:15.600098,SAT-ISS-01,43.668722,54.350883,-56.7,2.00669243600633,1.791976,NORMAL_TRAFFIC,0,KEY_ALPHA
123,2026-03-28T15:18:17.602658,SAT-ISS-01,43.601692,54.494853,-53.79,2.00581290986803,1.659745,NORMAL_TRAFFIC,0,KEY_ALPHA
124,2026-03-28T15:18:19.606011,SAT-ISS-01,43.534402,54.638605,-57.04,2.00550810496012,1.831889,NORMAL_TRAFFIC,0,KEY_ALPHA
125,2026-03-28T15:18:21.607039,SAT-ISS-01,43.467002,54.781823,-55.86,2.00376012590196,1.578521,NORMAL_TRAFFIC,0,KEY_ALPHA
126,2026-03-28T15:18:23.608895,SAT-ISS-01,43.39938,54.924749,-55.27,2.00344236691793,1.488881,NORMAL_TRAFFIC,0,KEY_ALPHA
127,2026-03-28T15:18:25.615438,SAT-ISS-01,43.33139,55.067691,-56.13,2.00373162163628,1.398329,NORMAL_TRAFFIC,0,KEY_ALPHA
128,2026-03-28T15:18:27.619570,SAT-ISS-01,43.263382,55.209916,-54.4,2.00399777624342,1.347884,NORMAL_TRAFFIC,0,KEY_ALPHA
129,2026-03-28T15:18:29.623007,SAT-ISS-01,43.195023,55.352123,-56.15,2.00406826866998,1.033136,NORMAL_TRAFFIC,0,KEY_ALPHA
130,2026-03-28T15:18:31.624749,SAT-ISS-01,43.126585,55.493747,-54.58,2.00321865081787,1.033136,NORMAL_TRAFFIC,0,KEY_ALPHA
131,2026-03-28T15:18:33.677370,SAT-ISS-01,43.056331,55.638362,-54.67,2.00871909989251,1.046609,NORMAL_TRAFFIC,0,KEY_ALPHA
132,2026-03-28T15:18:35.682832,SAT-ISS-01,42.987284,55.779745,-57.34,2.00893211364746,1.242321,NORMAL_TRAFFIC,0,KEY_ALPHA
133,2026-03-28T15:18:37.684872,SAT-ISS-01,42.918262,55.920345,-54.72,2.00875533951653,0.997824000000001,NORMAL_TRAFFIC,0,KEY_ALPHA
134,2026-03-28T15:18:39.689161,SAT-ISS-01,42.848977,56.06075,-57.67,2.00910533799065,1.212969,NORMAL_TRAFFIC,0,KEY_ALPHA
135,2026-03-28T15:18:41.690706,SAT-ISS-01,42.779563,56.200694,-58.06,2.00878069135878,1.728209,NORMAL_TRAFFIC,0,KEY_ALPHA
136,2026-03-28T15:18:43.693696,SAT-ISS-01,42.70995,56.340323,-57.3,2.00865695211622,1.843716,NORMAL_TRAFFIC,0,KEY_ALPHA
137,2026-03-28T15:18:45.695840,SAT-ISS-01,42.640133,56.479644,-55.53,2.00844846831428,1.872756,NORMAL_TRAFFIC,0,KEY_ALPHA
138,2026-03-28T15:18:47.698737,SAT-ISS-01,42.57017,56.618549,-57.53,2.00848033693102,1.726585,NORMAL_TRAFFIC,0,KEY_ALPHA
139,2026-03-28T15:18:49.704697,SAT-ISS-01,42.499813,56.757528,-55.65,2.00889706611633,1.769585,NORMAL_TRAFFIC,0,KEY_ALPHA
140,2026-03-28T15:18:51.707423,SAT-ISS-01,42.429434,56.895848,-56.57,2.00321743223402,1.439444,NORMAL_TRAFFIC,0,KEY_ALPHA
141,2026-03-28T15:18:53.710071,SAT-ISS-01,42.358841,57.033892,-56.29,2.00305885738797,1.081424,NORMAL_TRAFFIC,0,KEY_ALPHA
142,2026-03-28T15:18:55.711433,SAT-ISS-01,42.288144,57.171446,-56.05,2.00295853614807,1.057301,NORMAL_TRAFFIC,0,KEY_ALPHA
143,2026-03-28T15:18:57.712827,SAT-ISS-01,42.217229,57.308738,-58.69,2.00262300173442,1.033084,NORMAL_TRAFFIC,0,KEY_ALPHA
144,2026-03-28T15:18:59.714669,SAT-ISS-01,42.146134,57.445693,-57.37,2.00267280472649,0.997024,NORMAL_TRAFFIC,0,KEY_ALPHA
145,2026-03-28T15:19:01.718742,SAT-ISS-01,42.074789,57.582451,-56.8,2.00277484787835,0.848595999999999,NORMAL_TRAFFIC,0,KEY_ALPHA
146,2026-03-28T15:19:03.721238,SAT-ISS-01,42.003259,57.718886,-55.79,2.00282107459174,0.896161,NORMAL_TRAFFIC,0,KEY_ALPHA
147,2026-03-28T15:19:05.722766,SAT-ISS-01,41.931616,57.854864,-57.1,2.00258564949036,0.773544,NORMAL_TRAFFIC,0,KEY_ALPHA
148,2026-03-28T15:19:07.724651,SAT-ISS-01,41.859781,57.99054,-55.81,2.00230542818705,0.783175999999999,NORMAL_TRAFFIC,0,KEY_ALPHA
149,2026-03-28T15:19:09.727027,SAT-ISS-01,41.787764,58.125896,-55.86,2.00217374165853,0.746740999999999,NORMAL_TRAFFIC,0,KEY_ALPHA
150,2026-03-28T15:19:11.730100,SAT-ISS-01,41.715571,58.260924,-57.84,2.00215268135071,0.8759,NORMAL_TRAFFIC,0,KEY_ALPHA
151,2026-03-28T15:19:13.732717,SAT-ISS-01,41.643099,58.395815,-58.41,2.00235915184021,1.081116,NORMAL_TRAFFIC,0,KEY_ALPHA
152,2026-03-28T15:19:15.737641,SAT-ISS-01,41.570422,58.530436,-57.77,2.00281188223097,1.030204,NORMAL_TRAFFIC,0,KEY_ALPHA
153,2026-03-28T15:19:17.742265,SAT-ISS-01,41.497681,58.664527,-55.35,2.00312031639947,1.00148,NORMAL_TRAFFIC,0,KEY_ALPHA
154,2026-03-28T15:19:19.745178,SAT-ISS-01,41.424671,58.798468,-57.74,2.002978404363,1.055241,NORMAL_TRAFFIC,0,KEY_ALPHA
155,2026-03-28T15:19:21.750632,SAT-ISS-01,41.351448,58.932157,-56.64,2.0033045079973,1.059049,NORMAL_TRAFFIC,0,KEY_ALPHA
156,2026-03-28T15:19:23.754156,SAT-ISS-01,41.27809,59.065457,-57.7,2.00346989101834,0.989716,NORMAL_TRAFFIC,0,KEY_ALPHA
157,2026-03-28T15:19:25.757243,SAT-ISS-01,41.204654,59.198263,-57.86,2.0035617881351,1.053556,NORMAL_TRAFFIC,0,KEY_ALPHA
158,2026-03-28T15:19:27.761605,SAT-ISS-01,41.130915,59.330987,-57.61,2.00386738777161,0.881476,NORMAL_TRAFFIC,0,KEY_ALPHA
159,2026-03-28T15:19:29.763224,SAT-ISS-01,41.05715,59.463134,-56.9,2.00368526246813,0.683875999999999,NORMAL_TRAFFIC,0,KEY_ALPHA
160,2026-03-28T15:19:31.764984,SAT-ISS-01,40.983206,59.594982,-56.22,2.0035892062717,0.77168,NORMAL_TRAFFIC,0,KEY_ALPHA
161,2026-03-28T15:19:33.767276,SAT-ISS-01,40.909033,59.726619,-56.98,2.00322757826911,0.615381000000001,NORMAL_TRAFFIC,0,KEY_ALPHA
162,2026-03-28T15:19:35.768655,SAT-ISS-01,40.834765,59.85781,-56.71,2.00287188424004,0.569589,NORMAL_TRAFFIC,0,KEY_ALPHA
163,2026-03-28T15:19:35.944815,SAT-ISS-01,39.9334,32.8597,-43.85,1.80381960339016,16.200389,ATTACK: INVALID_SIGNATURE,1,UNKNOWN_OR_INVALID_KEY
164,2026-03-28T15:19:36.984044,SAT-ISS-01,39.9334,32.8597,-43.39,1.69438274701436,29.225884,ATTACK: INVALID_SIGNATURE,1,UNKNOWN_OR_INVALID_KEY
165,2026-03-28T15:19:37.770352,SAT-ISS-01,40.760308,59.988725,-57.7,1.55737111303541,29.804856,NORMAL_TRAFFIC,0,KEY_ALPHA
166,2026-03-28T15:19:38.006477,SAT-ISS-01,39.9334,32.8597,-41.59,1.36243579122755,42.826569,ATTACK: INVALID_SIGNATURE,1,UNKNOWN_OR_INVALID_KEY
167,2026-03-28T15:19:39.022356,SAT-ISS-01,39.9334,32.8597,-41.53,1.25256866878933,50.565356,ATTACK: INVALID_SIGNATURE,1,UNKNOWN_OR_INVALID_KEY
168,2026-03-28T15:19:39.779268,SAT-ISS-01,40.685427,60.119777,-57.77,1.1130108833313,50.771244,NORMAL_TRAFFIC,0,KEY_ALPHA
